koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff2,koi_ldm_coeff1,koi_model_snr,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_teq,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_tce_plnt_num,koi_time0,koi_time0_err1,koi_time0_err2,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_score,ExoplanetCandidate
11.985,11.167,,,10.588,0.021,10.316,0.022,10.282,0.018,3,68,5.5587177,21.97962,0.8177,0.2949,0.3354,28.4,141.08734,0.00323,-0.00323,1.31,0.06,-0.05,0.1225,0.858,0.096,-0.594,4.25,0.0941,-0.0941,77.3,2.9,-2.9,15.86624787,6.813e-05,-6.813e-05,0.009192,0.001237,-0.001128,15.2,7.0,-7.0,86.77,879.0,6099.0,79.0,-85.0,4.193,0.016,-0.018,-0.3,0.15,-0.15,1.308,0.054,-0.054,0.974,0.071,-0.064,0.758,19.031766,1.2e-05,41.63265,0.00013,-0.26,0.47,-0.23,0.48,7e-06,3.6e-05,1.3e-05,3.7e-05,0.51,0.24,0.83,0.37,0.98,0.34,0.33,0.24,0.75,0.36,0.81,0.35,1,2454974.087,0.00323,-0.00323,0,0,0,0,141.18,19.99,-18.5,0.2639,1.3428,-0.02182,1.0,1
15.923,15.144,14.933,14.796,13.822,0.025,13.316,0.025,13.309,0.041,1,2342,6.3312945,32.66971,0.243,0.1914,0.5167,50.4,132.048771,0.000828,-0.000828,1.49,0.24,-0.11,0.0128,0.05,0.399,-0.05,1.2177,0.0304,-0.0304,378.4,9.4,-9.4,0.568874717,5.7e-07,-5.7e-07,0.017496,0.000585,-0.000385,3.675,0.2,-0.2,89.23,1796.0,5223.0,171.0,-155.0,4.593,0.028,-0.105,0.07,0.25,-0.3,0.78,0.124,-0.057,0.889,0.056,-0.096,0.0,19.4407809,6.4e-06,42.116093,6.9e-05,-0.45,0.26,0.44,0.25,-2.5e-05,8.4e-05,-0.000171,8.2e-05,0.19,0.095,0.007,0.098,0.19,0.097,-0.003,0.097,0.116,0.088,0.116,0.088,1,2454965.049,0.000828,-0.000828,0,0,0,0,2473.19,1305.74,-589.49,2.902,0.15769,-0.9116,1.0,1
16.375,15.758,15.589,15.474,14.538,0.028,14.187,0.037,14.066,0.072,1,1441,4.6923723,8.372116,0.4476,0.2622,0.4035,10.3,131.5435,0.0149,-0.0149,0.7,0.19,-0.06,0.0186,0.401,0.089,-0.401,4.344,0.421,-0.421,61.3,7.5,-7.5,0.93371631,1.656e-05,-1.656e-05,0.007237,0.000395,-0.00067,1.664,0.287,-0.287,76.06,1743.0,5734.0,156.0,-173.0,4.538,0.034,-0.184,-0.02,0.3,-0.3,0.883,0.245,-0.077,0.982,0.102,-0.125,0.65,19.480391,6.4e-05,47.64816,0.00056,1.5,2.3,-0.5,2.0,-7e-05,0.00011,2e-05,9e-05,-1.62,0.61,-2.38,0.7,2.88,0.67,-1.75,0.61,-2.41,0.69,2.98,0.67,1,2454964.544,0.0149,-0.0149,0,0,1,1,2180.39,1781.13,-573.21,0.1,0.01724,-0.07555,0.0,0
15.617,15.012,14.811,14.723,13.811,0.026,13.404,0.026,13.274,0.033,1,853,4.000361,15.864739,0.1231,0.2711,0.3858,14.0,132.059,0.0126,-0.0126,1.19,0.34,-0.2,0.0229,0.415,0.033,-0.415,3.565,0.305,-0.305,123.3,10.9,-10.9,1.33255087,1.671e-05,-1.671e-05,0.010297,0.000536,-0.000566,2.72,1.3,-1.3,81.2,1728.0,5774.0,172.0,-190.0,4.347,0.158,-0.193,-0.16,0.3,-0.3,1.054,0.305,-0.178,0.903,0.134,-0.089,0.0,19.635748,1.5e-05,46.50648,0.00019,2.64,0.57,1.2,0.68,-0.000334,6.4e-05,-0.000125,7.7e-05,-0.38,0.49,2.34,0.78,2.37,0.77,-0.61,0.48,2.34,0.78,2.42,0.77,1,2454965.059,0.0126,-0.0126,0,0,0,1,2107.29,1832.52,-834.0,0.21353,0.10606,-0.08429,0.0,0
15.29,14.694,14.542,14.456,13.539,0.025,13.194,0.028,13.067,0.034,2,58,7.908446,40.07861,0.1098,0.224,0.4695,47.7,138.68515,0.00257,-0.00257,2.57,0.36,-0.36,0.1528,0.036,0.415,-0.036,5.0394,0.079,-0.079,617.9,13.9,-13.9,22.79020351,6.878e-05,-6.878e-05,0.02233,0.000728,-0.00039,35.303,0.443,-0.443,89.94,634.0,5478.0,82.0,-74.0,4.354,0.132,-0.096,0.16,0.15,-0.15,1.053,0.147,-0.147,0.914,0.061,-0.042,0.0,19.0024279,5.5e-06,45.070844,6.5e-05,0.83,0.21,-0.78,0.23,0.00036,0.00013,-0.00061,0.00015,-3.5,0.58,3.73,0.64,5.12,0.85,-0.06,0.13,-0.13,0.13,0.15,0.13,1,2454971.685,0.00257,-0.00257,0,0,0,0,38.27,14.48,-11.44,1.60255,0.0201,-0.59606,1.0,1
14.647,14.076,13.961,13.807,12.868,0.023,12.551,0.016,12.517,0.032,2,30,4.6487665,11.423345,0.7684,0.26,0.4133,17.9,149.046,0.014,-0.014,2.31,0.35,-0.5,0.2027,0.608,0.348,-0.386,8.622,0.569,-0.569,223.9,15.2,-15.2,32.2753853,0.000541,-0.000541,0.01424,0.0004,-0.000841,23.22,9.0,-9.0,88.5,683.0,5726.0,114.0,-103.0,4.123,0.182,-0.098,0.21,0.15,-0.15,1.483,0.23,-0.316,1.066,0.115,-0.086,0.0,19.886351,3.4e-05,48.77623,0.00026,0.8,1.2,2.77,0.95,-3e-05,0.00028,-0.00072,0.00022,-0.2,0.67,1.13,0.75,1.15,0.81,-0.19,0.68,1.16,0.7,1.18,0.76,2,2454982.046,0.014,-0.014,0,0,0,0,51.5,22.85,-21.84,0.22738,0.35189,-0.2061,0.987,1
14.2,13.872,13.857,13.84,12.939,0.022,12.733,0.021,12.666,0.027,1,1003,420.0943,4700.6523,0.0385,0.3269,0.2559,949.0,132.293066,0.000109,-0.000109,81.42,28.12,-14.06,0.023,1.009,0.016,-0.019,4.50475,0.00753,-0.00753,96883.0,123.0,-123.0,1.072934147,1.45e-07,-1.45e-07,0.489542,0.012813,-0.013349,2.3281,0.0315,-0.0315,64.32,2523.0,7031.0,225.0,-338.0,4.222,0.105,-0.21,-0.06,0.25,-0.35,1.523,0.526,-0.263,1.415,0.22,-0.22,0.0,19.849491919,2.4e-08,47.89165655,2e-07,-0.14778,0.00087,-0.08441,0.00071,0.02,0.018,0.0,0.026,-0.198,0.069,0.005,0.068,0.198,0.069,-0.237,0.069,-0.055,0.067,0.244,0.069,1,2454965.293,0.000109,-0.000109,0,1,0,0,9590.04,10099.03,-4200.19,0.20736,0.00281,-0.00334,0.0,0
15.51,14.916,14.748,14.787,13.698,0.028,13.304,0.02,13.216,0.027,1,656,7.2109623,69.42991,1.0,0.2434,0.4341,76.0,170.513161,0.000476,-0.000476,2.87,0.58,-0.25,0.0301,0.026,0.398,-0.026,1.1829,0.0196,-0.0196,1288.9,20.5,-20.5,2.023123903,1.254e-06,-1.254e-06,0.032684,0.000876,-0.000337,13.502,0.826,-0.826,89.89,1266.0,5559.0,194.0,-194.0,4.578,0.034,-0.136,-0.18,0.3,-0.3,0.803,0.164,-0.07,0.899,0.081,-0.112,0.0,19.2565608,1.1e-06,47.0222047,9.2e-06,-1.516,0.04,0.845,0.033,-0.00085,7.1e-05,0.000439,8.8e-05,3.59,0.3,-1.81,0.32,4.02,0.41,0.063,0.095,0.159,0.093,0.171,0.095,1,2455003.513,0.000476,-0.000476,0,1,0,0,608.26,403.56,-168.55,11.37543,0.69587,-3.11689,0.0,0
14.994,14.398,14.229,14.154,13.248,0.025,12.913,0.021,12.832,0.027,1,28,470.65558,2060.8857,0.82,0.2826,0.3729,1304.8,153.018227,0.000158,-0.000158,27.38,8.16,-4.4,0.2376,0.767,0.002,-0.001,9.3564,0.0103,-0.0103,41865.1,49.7,-49.7,40.069674617,8.192e-06,-8.192e-06,0.207722,0.000274,-0.000214,30.5319,0.0892,-0.0892,88.56,588.0,5911.0,166.0,-208.0,4.321,0.124,-0.186,0.22,0.2,-0.3,1.207,0.36,-0.194,1.112,0.136,-0.136,0.0,19.76454792,1.4e-07,46.8518003,1.5e-06,0.0709,0.0052,0.0729,0.0056,-0.0004,0.0042,-0.0118,0.0061,0.009,0.067,0.139,0.069,0.14,0.069,0.111,0.072,0.205,0.07,0.234,0.07,1,2454986.018,0.000158,-0.000158,0,1,0,0,28.2,24.89,-10.99,0.33534,0.00098,-0.00251,0.0,0
15.434,14.75,14.546,14.466,13.531,0.034,13.055,0.037,12.959,0.029,2,36,4.2629333,14.434025,0.7502,0.2043,0.4966,21.5,153.82654,0.00467,-0.00467,1.71,0.28,-0.15,0.1969,0.386,0.06,-0.386,3.896,0.121,-0.121,472.7,23.4,-23.4,34.0963441,0.0001948,-0.0001948,0.019891,0.000574,-0.000879,63.1,22.0,-22.0,89.65,469.0,5320.0,159.0,-143.0,4.589,0.028,-0.105,-0.06,0.3,-0.3,0.786,0.132,-0.066,0.882,0.061,-0.104,0.002,19.20806,1.3e-05,47.96634,0.00016,-0.16,0.47,-1.19,0.58,-0.00027,0.00021,-0.0004,0.00026,0.86,0.71,1.0,1.0,1.3,1.1,-0.33,0.6,0.07,0.41,0.33,0.58,2,2454986.827,0.00467,-0.00467,0,0,0,0,11.42,6.11,-2.82,4.09059,1.42665,-0.9361,0.999,1
15.336,14.637,14.39,14.258,13.191,0.025,12.739,0.022,12.651,0.02,1,131,80.204765,580.1726,0.8879,0.2337,0.4535,585.4,135.251088,0.000157,-0.000157,30.11,3.2,-3.21,0.0801,1.261,0.066,-0.063,3.59854,0.00746,-0.00746,10088.0,18.5,-18.5,10.064687893,1.923e-06,-1.923e-06,0.391049,0.057784,-0.062727,12.621,0.112,-0.112,84.27,679.0,5185.0,156.0,-140.0,4.571,0.077,-0.056,-0.56,0.35,-0.3,0.705,0.075,-0.075,0.673,0.09,-0.039,0.0,19.26442497,4.8e-07,44.3570311,5.4e-06,-0.04,0.019,0.364,0.02,0.0062,0.0071,0.004,0.0099,-0.077,0.069,-0.029,0.068,0.083,0.07,-0.023,0.067,0.11,0.069,0.113,0.069,1,2454968.251,0.000157,-0.000157,0,1,0,0,50.11,18.95,-14.25,0.37543,0.00332,-0.01062,0.0,0
15.113,14.518,14.309,14.21,13.242,0.029,12.895,0.033,12.827,0.019,2,43,4.9206853,21.811472,0.0326,0.2865,0.3556,24.7,133.28538,0.00403,-0.00403,2.11,0.61,-0.37,0.1629,0.664,0.046,-0.485,4.858,0.137,-0.137,483.3,20.5,-20.5,27.495634,0.0001485,-0.0001485,0.021247,0.003748,-0.001256,33.6,14.7,-14.7,88.87,590.0,5657.0,169.0,-169.0,4.401,0.167,-0.204,-0.48,0.3,-0.3,0.911,0.262,-0.161,0.762,0.124,-0.044,0.008,19.968397,1.6e-05,46.89954,0.00016,-0.1,0.59,1.0,0.58,0.00018,0.00029,-0.00048,0.00028,0.0,0.15,0.13,0.2,0.13,0.2,-0.02,0.15,0.21,0.2,0.21,0.2,1,2454966.285,0.00403,-0.00403,0,0,0,0,28.66,24.8,-11.45,0.94603,1.23982,-0.07343,1.0,1
15.434,14.748,14.552,14.473,13.44,0.028,13.069,0.031,12.993,0.032,1,156,6.6285152,34.502525,0.153,0.2327,0.4526,42.6,134.614376,0.000779,-0.000779,3.61,0.76,-0.3,0.08,0.935,0.038,-0.679,0.9425,0.0373,-0.0373,1196.4,42.0,-42.0,8.710442022,7.906e-06,-7.906e-06,0.040896,0.002797,-0.008726,32.3,16.1,-16.1,88.34,760.0,5416.0,160.0,-160.0,4.575,0.034,-0.136,-0.04,0.3,-0.3,0.809,0.169,-0.068,0.9,0.073,-0.097,0.32,19.7749116,8.7e-06,49.979214,8.1e-05,0.47,0.3,0.16,0.29,-0.00025,0.00038,0.00023,0.00039,-0.03,0.14,-0.02,0.13,0.04,0.14,0.03,0.13,0.09,0.12,0.09,0.14,1,2454967.614,0.000779,-0.000779,0,0,0,0,78.75,50.55,-20.15,8.43408,155.39804,-5.67615,1.0,1
15.623,14.4,13.862,13.583,12.41,0.022,11.761,0.019,11.596,0.019,2,688,4.7435646,35.267838,0.4049,0.4175,0.2365,42.8,134.72107,0.00113,-0.00113,0.87,0.06,-0.06,0.0242,0.105,0.347,-0.105,1.4727,0.0362,-0.0362,312.3,8.6,-8.6,1.937029968,2.605e-06,-2.605e-06,0.016332,0.000482,-0.000278,10.175,0.463,-0.463,89.41,802.0,4042.0,72.0,-88.0,4.761,0.038,-0.035,-0.62,0.15,-0.15,0.49,0.03,-0.037,0.505,0.027,-0.033,0.109,18.8756977,8.9e-06,43.656926,9.1e-05,-0.01,0.35,-0.45,0.33,-1e-05,0.00011,-0.00011,0.0001,0.15,0.19,0.09,0.14,0.17,0.2,0.04,0.16,-0.69,0.15,0.69,0.15,1,2454967.721,0.00113,-0.00113,0,0,0,0,97.94,20.43,-21.29,5.31084,0.24149,-2.11483,0.889,1
16.432,15.796,15.601,15.5,14.567,0.038,14.158,0.052,14.063,0.054,1,1505,3.96835,14.613081,0.9962,0.2434,0.4341,24.6,131.86943,0.00275,-0.00275,1.51,0.33,-0.12,0.0174,0.452,0.088,-0.404,1.5312,0.0837,-0.0837,340.4,16.2,-16.2,0.888478095,2.836e-06,-2.836e-06,0.01717,0.000186,-0.001067,4.1,1.3,-1.3,83.67,1665.0,5553.0,166.0,-149.0,4.577,0.036,-0.153,-0.16,0.3,-0.3,0.806,0.176,-0.063,0.903,0.083,-0.111,0.0,19.40402,3e-05,51.40529,0.00026,-3.1,1.0,1.82,0.92,0.00062,0.00021,-0.00026,0.00019,-2.35,0.59,2.54,0.94,3.46,0.79,-2.64,0.51,2.5,1.0,3.61,0.9,1,2454964.869,0.00275,-0.00275,0,1,1,0,1825.96,1223.43,-434.25,1.65071,0.52269,-0.58056,0.0,0
15.21,14.781,14.662,14.647,13.83,0.027,13.522,0.031,13.512,0.041,1,218,3.253128,7.16794,0.1174,0.3138,0.2998,8.2,135.9933,0.0108,-0.0108,1.05,0.36,-0.12,0.0606,0.134,0.323,-0.134,3.078,0.283,-0.283,76.7,10.8,-10.8,4.85603482,6.356e-05,-6.356e-05,0.008076,0.000651,-0.00064,12.06,1.4,-1.4,89.36,1266.0,6469.0,158.0,-225.0,4.385,0.054,-0.216,0.07,0.25,-0.3,1.193,0.41,-0.137,1.26,0.171,-0.188,0.0,19.800732,4.4e-05,47.12349,0.00045,2.9,1.6,8.9,1.6,-0.00023,0.00012,-0.0007,0.00012,1.02,0.68,3.3,1.1,3.4,1.1,0.96,0.67,3.4,1.1,3.5,1.1,1,2454968.993,0.0108,-0.0108,0,0,1,1,607.42,600.39,-194.33,1.40645,0.16166,-0.95964,0.0,0
12.905,12.534,12.442,12.397,11.574,0.021,11.348,0.018,11.29,0.019,1,351,2.8722446,11.365295,0.7347,0.2844,0.3661,12.2,133.50785,0.00813,-0.00813,0.7,0.11,-0.08,0.0494,0.021,0.435,-0.021,2.924,0.254,-0.254,33.5,3.2,-3.2,3.7847507,4e-05,-4e-05,0.00528,0.000276,-0.000345,9.96,4.3,-4.3,89.88,1311.0,6017.0,107.0,-131.0,4.326,0.084,-0.116,0.14,0.15,-0.15,1.206,0.199,-0.133,1.126,0.08,-0.089,0.566,19.48916,2.2e-05,47.66431,0.00022,-0.37,0.81,0.38,0.8,1e-05,2.6e-05,-1.4e-05,2.6e-05,-0.07,0.26,1.0,0.41,1.01,0.41,-0.18,0.24,0.97,0.37,0.98,0.38,1,2454966.508,0.00813,-0.00813,0,0,0,0,699.15,319.08,-192.35,1.30294,2.26676,-0.53278,0.992,1
16.48,15.55,15.255,15.122,14.011,0.033,13.482,0.041,13.393,0.043,2,1264,4.084274,23.554861,0.563,0.1451,0.582,31.0,131.90594,0.00151,-0.00151,1.76,0.13,-0.18,0.0133,0.553,0.039,-0.467,1.1812,0.0404,-0.0404,433.1,16.5,-16.5,0.626281766,1.041e-06,-1.041e-06,0.019583,0.007879,-0.000879,3.547,0.988,-0.988,81.02,1711.0,4922.0,169.0,-169.0,4.505,0.084,-0.056,0.2,0.2,-0.3,0.823,0.062,-0.085,0.79,0.073,-0.054,0.0,19.0144336,8.5e-06,41.28238,8.1e-05,-0.5,0.35,-0.18,0.29,-0.00045,0.00015,0.00014,0.00013,1.22,0.35,0.23,0.21,1.24,0.35,0.05,0.16,0.14,0.2,0.15,0.19,2,2454964.906,0.00151,-0.00151,0,0,0,0,2011.27,650.7,-604.94,2.15267,1.1995,-1.81099,1.0,1
15.452,14.876,14.725,14.648,13.726,0.026,13.384,0.024,13.308,0.039,2,180,5.0479045,28.342422,0.1328,0.2291,0.4603,33.0,133.95607,0.00184,-0.00184,2.76,0.43,-0.47,0.0613,0.663,0.048,-0.476,2.2682,0.0602,-0.0602,476.4,16.2,-16.2,5.68798675,1.283e-05,-1.283e-05,0.021092,0.003692,-0.001298,14.9,6.2,-6.2,87.45,1088.0,5576.0,83.0,-75.0,4.257,0.168,-0.112,0.14,0.15,-0.15,1.198,0.186,-0.204,0.945,0.073,-0.046,0.0,19.568702,9.2e-06,39.31578,0.00011,-0.87,0.38,-0.38,0.39,0.00042,0.00018,0.00029,0.00019,0.08,0.2,-0.16,0.21,0.18,0.21,0.07,0.18,0.11,0.21,0.14,0.21,2,2454966.956,0.00184,-0.00184,0,0,0,0,330.44,137.42,-114.95,1.93309,2.40696,-0.16792,1.0,1
15.239,14.725,14.552,14.474,13.629,0.025,13.313,0.021,13.191,0.029,1,632,4.917729,18.20582,0.5524,0.2916,0.3447,22.6,133.27151,0.00712,-0.00712,1.06,0.32,-0.14,0.0326,0.615,0.331,-0.385,5.115,0.251,-0.251,106.5,5.7,-5.7,2.15681538,1.724e-05,-1.724e-05,0.009883,0.002405,-0.000461,2.69,1.2,-1.2,76.79,1473.0,6084.0,169.0,-212.0,4.45,0.07,-0.21,-0.24,0.3,-0.3,0.983,0.296,-0.127,0.991,0.142,-0.129,0.0,19.854384,1.4e-05,43.44137,0.00017,-2.58,0.56,3.45,0.62,0.000248,5.5e-05,-0.000339,6.1e-05,-5.99,0.38,5.21,0.18,7.94,0.4,-6.04,0.34,5.23,0.17,7.98,0.36,1,2454966.272,0.00712,-0.00712,0,0,1,0,1114.9,991.14,-381.29,0.07943,0.07305,-0.00679,0.0,0
15.846,15.334,15.18,15.119,14.252,0.028,13.97,0.037,14.013,0.062,1,99,32.212566,153.25153,0.7459,0.2889,0.3511,115.3,133.100575,0.000946,-0.000946,8.96,2.49,-1.06,0.0998,0.937,0.046,-0.021,4.211,0.0787,-0.0787,4843.9,67.3,-67.3,11.11620211,1.21e-05,-1.21e-05,0.082423,0.024376,-0.006884,10.975,0.354,-0.354,85.1,853.0,6122.0,183.0,-220.0,4.471,0.048,-0.192,-0.1,0.25,-0.3,0.996,0.276,-0.118,1.07,0.137,-0.137,0.0,19.685943,2.7e-06,38.962583,3.1e-05,-7.82,0.11,-7.22,0.11,0.03103,0.00092,0.0267,0.0011,-3.192,0.077,-2.835,0.075,4.27,0.077,-3.255,0.069,-3.073,0.075,4.476,0.072,1,2454966.101,0.000946,-0.000946,0,1,1,0,125.21,104.54,-41.16,0.20239,0.00653,-0.06124,0.0,0
13.349,12.949,12.839,12.805,12.0,0.022,11.745,0.022,11.704,0.021,2,97,5.364537,27.209827,0.6773,0.3029,0.3239,32.7,133.39526,0.00268,-0.00268,1.99,0.36,-0.29,0.1123,0.807,0.019,-0.567,3.6138,0.0844,-0.0844,196.9,6.6,-6.6,13.12162167,4.483e-05,-4.483e-05,0.014262,0.001873,-0.001353,17.08,7.6,-7.6,87.29,913.0,6140.0,123.0,-135.0,4.265,0.125,-0.125,0.0,0.15,-0.15,1.277,0.23,-0.188,1.094,0.103,-0.075,0.006,19.4947532,9.9e-06,37.6826,0.00013,0.65,0.42,-0.79,0.48,-0.000111,8.3e-05,0.000123,9.4e-05,-0.4,0.24,0.14,0.35,0.42,0.3,-0.31,0.26,0.14,0.31,0.34,0.31,2,2454966.395,0.00268,-0.00268,0,0,0,0,164.48,83.49,-55.05,0.54754,1.71372,-0.44671,0.978,1
14.088,13.491,13.292,13.191,12.246,0.021,11.867,0.017,11.837,0.015,2,309,6.5293293,50.629402,0.7298,0.2291,0.4603,47.9,132.85152,0.00147,-0.00147,1.63,0.15,-0.11,0.05,0.053,0.378,-0.053,2.4973,0.0427,-0.0427,358.5,8.0,-8.0,4.33722007,7.588e-06,-7.588e-06,0.017003,0.000553,-0.000265,13.488,0.43,-0.43,89.77,996.0,5390.0,107.0,-107.0,4.499,0.052,-0.078,0.06,0.15,-0.15,0.876,0.084,-0.058,0.883,0.054,-0.049,0.119,18.756586,5.8e-06,44.295216,5.3e-05,-0.08,0.22,-0.09,0.19,-5.8e-05,8e-05,6.6e-05,6.9e-05,-0.08,0.14,-0.09,0.15,0.12,0.15,-0.24,0.14,-0.09,0.13,0.26,0.14,1,2454965.852,0.00147,-0.00147,0,0,0,0,231.86,69.38,-45.27,2.46739,0.07863,-0.83351,1.0,1
15.214,14.699,14.545,14.463,13.524,0.026,13.211,0.022,13.072,0.027,1,498,784.5235,7732.065,0.0,0.2965,0.3342,665.5,132.598382,0.000116,-0.000116,48.86,14.67,-7.9,0.0373,0.359,0.024,-0.025,3.21178,0.00676,-0.00676,195748.0,401.0,-401.0,2.680514453,3.77e-07,-3.77e-07,0.415869,0.001203,-0.00049,8.776,0.232,-0.232,87.66,1431.0,6038.0,181.0,-181.0,4.356,0.128,-0.192,-0.26,0.3,-0.3,1.076,0.323,-0.174,0.958,0.143,-0.104,,19.235542046,1.7e-08,42.04759663,2e-07,0.02992,0.00067,-0.08413,0.00072,,,-0.002,0.046,-0.008,0.067,0.003,0.067,0.009,0.067,-0.082,0.068,-0.186,0.071,0.204,0.071,1,2454965.598,0.000116,-0.000116,0,1,0,0,989.89,893.36,-374.0,1.77927,0.04696,-0.05916,0.0,0
15.88,15.329,15.153,15.075,14.153,0.053,13.764,0.056,13.648,0.058,1,343,5.37064,41.233078,0.0989,0.2865,0.3556,48.1,169.73814,0.00155,-0.00155,1.87,0.36,-0.15,0.0451,0.649,0.053,-0.476,3.1646,0.0604,-0.0604,581.6,13.9,-13.9,3.886655224,7.822e-06,-7.822e-06,0.023262,0.002814,-0.001107,7.47,2.8,-2.8,85.02,1010.0,5662.0,153.0,-153.0,4.61,0.032,-0.12,-0.54,0.3,-0.3,0.738,0.14,-0.06,0.813,0.08,-0.08,0.0,19.2484399,4.1e-06,44.607207,5e-05,-0.13,0.16,-1.09,0.18,-0.000119,9.1e-05,-0.00047,0.00011,0.41,0.13,1.72,0.12,1.77,0.12,0.04,0.12,-0.22,0.13,0.23,0.13,1,2455002.738,0.00155,-0.00155,0,0,0,0,246.29,141.54,-59.99,0.52154,0.58035,-0.00527,1.0,1
14.125,13.684,13.563,13.521,12.648,0.023,12.375,0.019,12.263,0.031,1,4,8.385588,8.732698,0.5535,0.3032,0.3147,17.0,317.6836,0.0339,-0.0339,2.28,0.76,-0.31,1.0222,0.962,0.009,-0.722,30.94,1.1,-1.1,263.0,17.9,-17.9,371.51852,0.01579,-0.01579,0.019139,0.000831,-0.00444,30.8,15.2,-15.2,88.21,284.0,6227.0,169.0,-206.0,4.377,0.101,-0.203,-0.18,0.25,-0.3,1.089,0.364,-0.145,1.025,0.173,-0.115,0.125,19.53758,2.1e-05,45.03441,0.00025,-0.74,0.81,0.71,0.91,0.00015,0.00018,-0.0002,0.00021,-0.7,1.1,-0.11,0.14,0.7,1.1,-0.8,1.1,-0.25,0.15,0.8,1.1,1,2455150.684,0.0339,-0.0339,1,0,0,0,1.53,1.5,-0.53,0.00401,0.16471,-0.00028,0.0,0
15.233,14.703,14.525,14.46,13.51,0.023,13.17,0.024,13.114,0.036,1,237,154.80766,1499.5348,0.2745,0.2965,0.3342,393.9,132.042549,0.000226,-0.000226,29.32,8.52,-4.25,0.0607,1.008,0.63,-0.076,3.6347,0.014,-0.014,29236.3,87.4,-87.4,5.746017234,1.581e-06,-1.581e-06,0.279646,0.565711,-0.052242,9.58,2.6,-2.6,83.96,1042.0,5940.0,160.0,-178.0,4.429,0.101,-0.188,-0.34,0.3,-0.3,0.96,0.279,-0.139,0.904,0.12,-0.087,0.0,19.8016269,2.9e-07,49.8921983,2.6e-06,0.031,0.01,0.1018,0.0093,-0.0041,0.0015,0.0003,0.0023,-0.018,0.067,-0.024,0.067,0.03,0.067,-0.093,0.067,0.001,0.067,0.093,0.067,1,2454965.043,0.000226,-0.000226,0,1,0,0,278.69,237.6,-98.22,0.50373,0.13574,-0.03016,0.0,0
14.962,14.501,14.341,14.271,13.412,0.023,13.085,0.025,13.049,0.027,1,32,40.63384,133.67902,0.8742,0.2979,0.3238,103.4,161.17679,0.00154,-0.00154,31.14,7.39,-2.45,0.2253,1.286,6.552,-0.11,6.663,0.0789,-0.0789,4309.3,49.6,-49.6,41.86539723,8.499e-05,-8.499e-05,0.361885,6.530119,-0.10221,21.5,10.6,-10.6,86.57,500.0,6063.0,164.0,-182.0,4.584,0.033,-0.176,-0.72,0.25,-0.3,0.788,0.187,-0.062,0.874,0.072,-0.099,0.0,19.8508066,2e-06,40.829562,2e-05,4.243,0.084,-1.396,0.072,-0.0174,0.0019,0.0058,0.0025,3.444,0.069,-1.128,0.076,3.624,0.071,3.462,0.072,-1.102,0.082,3.633,0.074,1,2454994.177,0.00154,-0.00154,0,1,1,0,14.79,10.41,-3.67,0.10699,0.9535,-0.0095,0.0,0
